score,mean_sharpe,mean_ann_ret,worst_total_ret,worst_max_dd,avg_trade_win,avg_trades,spread_lookback,zscore_entry,zscore_exit,spread_min_pts,holding_days_max,capital_fraction,dte_target,regime_lookback,regime_zscore_max,mean_ann_ret_pct,worst_total_ret_pct,worst_max_dd_pct,avg_trade_win_pct
0.6233143690092188,1.1443245564093611,0.08092374628217858,0.024698882799582655,0.11479139716892928,0.575,7.0,75,1.2,0.3,3.0,14,0.24,21,30,1.5,8.092374628217858,2.4698882799582655,11.479139716892927,57.49999999999999
0.6166953196486802,1.4919824084465148,0.04292498014531804,-0.0750372990886835,0.21362674161719664,0.5833333333333333,6.5,75,1.1,0.3,3.0,21,0.2,14,30,1.5,4.2924980145318035,-7.503729908868351,21.362674161719664,58.33333333333333
0.613116285470851,1.1416385799966282,0.06824284405197167,0.02056051688801097,0.10061818438715664,0.575,7.0,75,1.2,0.4,3.0,14,0.2,21,20,1.2,6.824284405197167,2.056051688801097,10.061818438715664,57.49999999999999
0.6011030648664569,1.625754818050094,0.04534464563946805,-0.13840983719501643,0.20570711997435787,0.5,6.0,60,1.1,0.3,4.0,14,0.24,14,45,1.5,4.5344645639468055,-13.840983719501644,20.570711997435787,50.0
0.5743478229811585,1.214629896190491,0.05637745977337716,-0.01170662499191688,0.1847607995540338,0.5625,6.0,75,1.2,0.4,2.0,28,0.2,14,30,1.5,5.637745977337715,-1.170662499191688,18.476079955403378,56.25
0.5556888205118845,1.4812089526100827,0.03906389958624451,-0.08137294146524787,0.2100166224658252,0.5208333333333333,5.5,75,1.5,0.4,3.0,14,0.2,14,45,1.5,3.906389958624451,-8.137294146524788,21.00166224658252,52.08333333333333
0.5520789449591409,1.5171668178902915,0.05347361564778752,-0.05394002808374454,0.18781020738671106,0.5833333333333333,4.5,75,1.2,0.3,4.0,28,0.2,14,20,1.2,5.347361564778752,-5.394002808374454,18.781020738671106,58.33333333333333
0.5470582268558078,1.0967357956698924,0.06007953221071716,0.014201783564103732,0.06586465594478808,0.5833333333333333,5.5,75,1.5,0.3,3.0,14,0.16,28,45,1.5,6.007953221071716,1.4201783564103732,6.586465594478808,58.33333333333333
0.5417540995454567,1.4393635146487953,0.027530571080025545,-0.07410068305937845,0.17445026034656042,0.4583333333333333,5.5,60,1.35,0.3,2.0,14,0.16,14,30,1.5,2.7530571080025545,-7.410068305937845,17.445026034656042,45.83333333333333
0.5407347877403468,1.4403363917835796,0.027530571080025545,-0.07410068305937845,0.1787524042679951,0.4583333333333333,5.5,60,1.35,0.3,2.0,14,0.16,14,20,1.2,2.7530571080025545,-7.410068305937845,17.87524042679951,45.83333333333333
0.5384739490925475,1.4538069797736881,0.027948734010838527,-0.03768119641546841,0.1180311904392124,0.5,4.5,75,1.5,0.3,3.0,28,0.12,14,20,1.5,2.7948734010838527,-3.768119641546841,11.803119043921239,50.0
0.5378689816352636,1.4967906743694213,0.03222442862297786,-0.02896563496274218,0.1160786274516804,0.5333333333333333,4.0,60,1.5,0.3,4.0,14,0.12,14,20,1.2,3.222442862297786,-2.896563496274218,11.60786274516804,53.333333333333336
0.5119601799104925,0.9627394987752613,0.05514202301930993,0.012829137633145749,0.07279998608606864,0.575,7.0,75,1.2,0.3,3.0,14,0.16,28,30,1.5,5.514202301930993,1.2829137633145749,7.2799986086068635,57.49999999999999
0.4992151550228584,1.4605149102247397,0.06482926619162788,-0.0644253158965038,0.22017003656329392,0.5,4.5,60,1.35,0.2,4.0,14,0.24,14,20,1.2,6.482926619162788,-6.44253158965038,22.017003656329393,50.0
0.4982242903687286,1.5059426211947817,0.05096001715170129,-0.057867554781561026,0.17799562867648389,0.5333333333333333,4.0,60,1.5,0.4,3.0,28,0.2,14,30,1.5,5.096001715170129,-5.786755478156103,17.79956286764839,53.333333333333336
0.4911730429454924,1.0002583740906923,0.04250616692851911,-0.005205676751161348,0.11100617761049492,0.5625,6.0,75,1.2,0.4,4.0,14,0.2,21,20,1.2,4.250616692851911,-0.5205676751161348,11.100617761049492,56.25
0.4490827424941631,1.3012649117610977,-0.004299712341627071,-0.11289041300258451,0.1726045454375339,0.525,7.0,60,1.1,0.2,4.0,14,0.12,14,30,1.2,-0.4299712341627071,-11.28904130025845,17.26045454375339,52.5
0.4403160409289047,0.8383653040623226,0.04498903433601187,0.016049716243167644,0.10386982514410936,0.5625,6.0,75,1.2,0.4,4.0,14,0.2,28,30,1.2,4.498903433601187,1.6049716243167644,10.386982514410937,56.25
0.43450775160037075,0.9693228580413034,0.053192049343382286,0.018023016416516047,0.09591984961928468,0.5476190476190476,5.0,60,1.35,0.3,3.0,14,0.2,28,30,1.5,5.319204934338229,1.8023016416516047,9.591984961928468,54.76190476190476
0.4176096711404787,1.3013786374520486,0.024592101105177344,-0.11060547069752114,0.21428907937189967,0.5208333333333333,5.5,75,1.35,0.2,4.0,14,0.2,14,30,1.5,2.459210110517734,-11.060547069752113,21.42890793718997,52.08333333333333
0.40973023803938935,1.3333330038383964,0.002643608793649388,-0.1498193793264545,0.218637111136197,0.5416666666666666,6.5,60,1.1,0.4,3.0,28,0.16,14,20,1.2,0.2643608793649388,-14.981937932645451,21.8637111136197,54.166666666666664
0.4086380727708649,0.8767590183136946,0.03628394943074742,0.012581009561838385,0.07622864090889903,0.4642857142857143,5.5,75,1.35,0.4,3.0,14,0.16,21,30,1.2,3.628394943074742,1.2581009561838385,7.622864090889903,46.42857142857143
